"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund" 
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC5001BF3C5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBB00205D5C?OpenDocument"	"288"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"7"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"16.04.2014"	"15:00 - 16:50"	"Tartu, raekoda"	"Toomas Kapp"	"Aune Rumm"	"Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, Argo Annuk, Silver Kuusik, Igor Abarenkov; e-posti teel Kadri Leetmaa, Jürgen Rakaselg, Karl Kull"	""	"abilinnapea Valvo Semilarski, abilinnapea Kajar Lember, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna  teede- ja liikluskorraldusteenistuse jalg- ja jalgrattateede spetsialist Mihkel Vijar, linnamajanduse osakonna projektijuht Toomas Põld, linnavolikogu liige Tõnu Ints, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC5001BEBBB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA2003F6489?OpenDocument"	"289"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"11"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"16.04.2014"	"17:00 - 18:50"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jüri-Ott Salm, Toomas Kapp, Triin Anette Kaasik, Triin Lukk, Udo Viilukas, Marju Lauristin, Veljo Ipits, Verni Loodmaa; e-posti teel Kadri Leetmaa, Jelena Kalbina, Toivo Maimets"	"Tarmo Punger, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, rahandusosakonna juhataja Külli Lust, arhitektuuri ja ehituse osakonna kultuuriväärtuste teenistuse juhataja Romeo Metsallik"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC5001BE17F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA2003F6489?OpenDocument"	"290"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"11"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"16.04.2014"	"17:00 - 18:50"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jüri-Ott Salm, Toomas Kapp, Triin Anette Kaasik, Triin Lukk, Udo Viilukas, Marju Lauristin, Veljo Ipits, Verni Loodmaa; e-posti teel Kadri Leetmaa, Jelena Kalbina, Toivo Maimets"	"Tarmo Punger, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, rahandusosakonna juhataja Külli Lust, arhitektuuri ja ehituse osakonna kultuuriväärtuste teenistuse juhataja Romeo Metsallik"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA200230FDA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C99003EC586?OpenDocument"	"293"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"7"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"12.03.2014"	"15:00 - 17:20"	"Raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Jelena Frunze, Kersti Loim, Avo Rosenvald, Evert Rööpson, Piret Uluots, Toomas Mälksoo, Märt Põder, Tiiu Laan, Ants Laaneots, Helmer Jõgi, Aadu Must, Peeter Tulviste, elektrooniliselt Mihkel Lees"	""	"abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman, haridusosakonna peaspetsialist Sigrid Sibul"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA200230FDA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A0031C6F2?OpenDocument"	"293"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"5"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"14.03.2014"	"09:00 - 09:45"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Jüri Kõre, Mihkel Lees, Margus Maidla, Jaak Nigul, Valvo Semilarski, Olev Raju, Heljo Pikhof, Väino Kull"	"Peeter Laurson, Oleg Bulkin"	"abilinnapead Kajar Lember, Raimond Tamm, Tiia Teppan ja Vladimir Šokman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA2002307BC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9700521A9E?OpenDocument"	"294"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"6"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni protokoll"	"12.03.2014"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, e-posti teel Jürgen Rakaselg, Karl Kull"	"Argo Annuk, Silver Kuusik, Igor Abarenkov"	"abilinnapea Raimond Tamm, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer, linnamajanduse osakonna teede- ja liikluskorraldusteenistuse juhataja Urmas Mets, linnaplaneerimise ja maakorralduse osakonna inseneriteenistuse juhataja Liisa Unt"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA200230015?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A0031C6F2?OpenDocument"	"295"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"5"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"14.03.2014"	"09:00 - 09:45"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Jüri Kõre, Mihkel Lees, Margus Maidla, Jaak Nigul, Valvo Semilarski, Olev Raju, Heljo Pikhof, Väino Kull"	"Peeter Laurson, Oleg Bulkin"	"abilinnapead Kajar Lember, Raimond Tamm, Tiia Teppan ja Vladimir Šokman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA200230015?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9700521A9E?OpenDocument"	"295"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"6"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni protokoll"	"12.03.2014"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, e-posti teel Jürgen Rakaselg, Karl Kull"	"Argo Annuk, Silver Kuusik, Igor Abarenkov"	"abilinnapea Raimond Tamm, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer, linnamajanduse osakonna teede- ja liikluskorraldusteenistuse juhataja Urmas Mets, linnaplaneerimise ja maakorralduse osakonna inseneriteenistuse juhataja Liisa Unt"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022F8AA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A0031C6F2?OpenDocument"	"296"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"5"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"14.03.2014"	"09:00 - 09:45"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Jüri Kõre, Mihkel Lees, Margus Maidla, Jaak Nigul, Valvo Semilarski, Olev Raju, Heljo Pikhof, Väino Kull"	"Peeter Laurson, Oleg Bulkin"	"abilinnapead Kajar Lember, Raimond Tamm, Tiia Teppan ja Vladimir Šokman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022F8AA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9700521A9E?OpenDocument"	"296"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"6"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni protokoll"	"12.03.2014"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, e-posti teel Jürgen Rakaselg, Karl Kull"	"Argo Annuk, Silver Kuusik, Igor Abarenkov"	"abilinnapea Raimond Tamm, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer, linnamajanduse osakonna teede- ja liikluskorraldusteenistuse juhataja Urmas Mets, linnaplaneerimise ja maakorralduse osakonna inseneriteenistuse juhataja Liisa Unt"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022F09D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C97005195B5?OpenDocument"	"297"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"10"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"12.03.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Kadri Leetmaa, Ants Kask, Elmut Paavel, Jüri-Ott Salm, Verni Loodmaa, Toomas Kapp, Tarmo Punger, Tarmo Noop, Triin Anette Kaasik, Jelena Kalbina, Triin Lukk; e-posti teel Udo Viilukas, Toivo Maimets"	"Marju Lauristin, Veljo Ipits"	"abilinnapea Jarno Laur, abilinnapea Raimond Tamm, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022F09D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9700521A9E?OpenDocument"	"297"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"6"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni protokoll"	"12.03.2014"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, e-posti teel Jürgen Rakaselg, Karl Kull"	"Argo Annuk, Silver Kuusik, Igor Abarenkov"	"abilinnapea Raimond Tamm, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer, linnamajanduse osakonna teede- ja liikluskorraldusteenistuse juhataja Urmas Mets, linnaplaneerimise ja maakorralduse osakonna inseneriteenistuse juhataja Liisa Unt"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022E7C5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C97005195B5?OpenDocument"	"298"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"10"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"12.03.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Kadri Leetmaa, Ants Kask, Elmut Paavel, Jüri-Ott Salm, Verni Loodmaa, Toomas Kapp, Tarmo Punger, Tarmo Noop, Triin Anette Kaasik, Jelena Kalbina, Triin Lukk; e-posti teel Udo Viilukas, Toivo Maimets"	"Marju Lauristin, Veljo Ipits"	"abilinnapea Jarno Laur, abilinnapea Raimond Tamm, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022E7C5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9700521A9E?OpenDocument"	"298"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"6"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni protokoll"	"12.03.2014"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, e-posti teel Jürgen Rakaselg, Karl Kull"	"Argo Annuk, Silver Kuusik, Igor Abarenkov"	"abilinnapea Raimond Tamm, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer, linnamajanduse osakonna teede- ja liikluskorraldusteenistuse juhataja Urmas Mets, linnaplaneerimise ja maakorralduse osakonna inseneriteenistuse juhataja Liisa Unt"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022DEB4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C97005195B5?OpenDocument"	"299"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"10"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"12.03.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Kadri Leetmaa, Ants Kask, Elmut Paavel, Jüri-Ott Salm, Verni Loodmaa, Toomas Kapp, Tarmo Punger, Tarmo Noop, Triin Anette Kaasik, Jelena Kalbina, Triin Lukk; e-posti teel Udo Viilukas, Toivo Maimets"	"Marju Lauristin, Veljo Ipits"	"abilinnapea Jarno Laur, abilinnapea Raimond Tamm, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022D68C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C97005195B5?OpenDocument"	"300"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"10"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"12.03.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Kadri Leetmaa, Ants Kask, Elmut Paavel, Jüri-Ott Salm, Verni Loodmaa, Toomas Kapp, Tarmo Punger, Tarmo Noop, Triin Anette Kaasik, Jelena Kalbina, Triin Lukk; e-posti teel Udo Viilukas, Toivo Maimets"	"Marju Lauristin, Veljo Ipits"	"abilinnapea Jarno Laur, abilinnapea Raimond Tamm, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022CAC0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C97005195B5?OpenDocument"	"301"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"10"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"12.03.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Kadri Leetmaa, Ants Kask, Elmut Paavel, Jüri-Ott Salm, Verni Loodmaa, Toomas Kapp, Tarmo Punger, Tarmo Noop, Triin Anette Kaasik, Jelena Kalbina, Triin Lukk; e-posti teel Udo Viilukas, Toivo Maimets"	"Marju Lauristin, Veljo Ipits"	"abilinnapea Jarno Laur, abilinnapea Raimond Tamm, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna keskkonnateenistuse juhataja Ülle Mauer"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8600205334?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7C00296E82?OpenDocument"	"302"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"5"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"12.02.2014"	"15:00 - 16:30"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Igor Abarenkov, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek; e-posti teel Jaan Sõrra, Auli Solo, Argo Annuk, Silver Kuusik, Karl Kull"	"Jürgen Rakaselg"	"abilinnapea Raimond Tamm, linnasekretär Jüri Mölder, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna haljastus- ja puhastusteenistuse peaspetsialist Madis Tammeorg, Tartu Regiooni Energiaagentuuri juht Martin Kikas, linnakantselei õigusteenistuse praktikant Taavi Lindmäe"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8600204A42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7C00296E82?OpenDocument"	"303"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"5"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"12.02.2014"	"15:00 - 16:30"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Igor Abarenkov, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek; e-posti teel Jaan Sõrra, Auli Solo, Argo Annuk, Silver Kuusik, Karl Kull"	"Jürgen Rakaselg"	"abilinnapea Raimond Tamm, linnasekretär Jüri Mölder, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna haljastus- ja puhastusteenistuse peaspetsialist Madis Tammeorg, Tartu Regiooni Energiaagentuuri juht Martin Kikas, linnakantselei õigusteenistuse praktikant Taavi Lindmäe"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8600204A42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7C0029FE7D?OpenDocument"	"303"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"4"	"1-3.5 Linnavarakomisjoni protokollid"	"Linnavarakomisjoni koosolek"	"13.02.2014"	"17:00 - 17:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Harri Jallajas, Mati Tolmoff, Alo Pettai, Triin Veber, Tõnis Lukas, Roman Mugur, Arno Arukask, Riina Kallas, Jaak Nigul; e-posti teel Triin Anette Kaasik, Ilme-Tiiu Tinni"	"Herman Kelomees, Karl Kull"	"abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C86002041D0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7C00296E82?OpenDocument"	"304"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"5"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"12.02.2014"	"15:00 - 16:30"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Igor Abarenkov, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek; e-posti teel Jaan Sõrra, Auli Solo, Argo Annuk, Silver Kuusik, Karl Kull"	"Jürgen Rakaselg"	"abilinnapea Raimond Tamm, linnasekretär Jüri Mölder, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna haljastus- ja puhastusteenistuse peaspetsialist Madis Tammeorg, Tartu Regiooni Energiaagentuuri juht Martin Kikas, linnakantselei õigusteenistuse praktikant Taavi Lindmäe"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C86002041D0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7F00368892?OpenDocument"	"304"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"4"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"14.02.2014"	"09:00 - 10:00"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Peeter Laurson, Jüri Kõre, Mihkel Lees, Margus Maidla, Jaak Nigul, Valvo Semilarski, Oleg Bulkin, Olev Raju, elektrooniliselt Väino Kull"	"Heljo Pikhof"	"abilinnapea Kajar Lember, linnamajandusosakonna juhataja Rein Haak, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8600203828?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C610033EEAB?OpenDocument"	"305"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"4"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"15.01.2014"	"15:00 - 16:50"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Kadri Leetmaa, Toomas Kapp, Verni Loodmaa, Karl Kull, Igor Abarenkov, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas; e-posti teel Jürgen Rakaselg, Auli Solo, Jaan Sõrra, Martin Bek"	"Argo Annuk, Silver Kuusik"	"linnamajanduse osakonna juhataja Rein Haak"	"Allkirjastatud"
